lic_ticker,lic_name,year,ex_date,payment_date,dividend_type,dividend_phase,cash_amount,franking_level,corp_tax_rate,franking_credit_amount,grossed_up_amount,drp_price,lic_id
PL8,Plato Income Maximiser Limited,2018,2017-11-15,2017-11-30,Ordinary,Monthly,0.0045,100.00,27.50,0.0017,0.0062,1.0850,
PL8,Plato Income Maximiser Limited,2018,2017-12-13,2017-12-29,Ordinary,Monthly,0.0045,100.00,27.50,0.0017,0.0062,1.0900,
PL8,Plato Income Maximiser Limited,2018,2018-01-16,2018-01-31,Ordinary,Monthly,0.0045,100.00,27.50,0.0017,0.0062,1.0850,
PL8,Plato Income Maximiser Limited,2018,2018-02-13,2018-02-28,Ordinary,Monthly,0.0045,100.00,27.50,0.0017,0.0062,1.0650,
PL8,Plato Income Maximiser Limited,2018,2018-03-14,2018-03-29,Ordinary,Monthly,0.0045,100.00,27.50,0.0017,0.0062,0.9750,
PL8,Plato Income Maximiser Limited,2018,2018-04-16,2018-04-30,Ordinary,Monthly,0.0050,100.00,27.50,0.0019,0.0069,1.0500,
PL8,Plato Income Maximiser Limited,2018,2018-05-16,2018-05-31,Ordinary,Monthly,0.0050,100.00,27.50,0.0019,0.0069,1.0300,
PL8,Plato Income Maximiser Limited,2018,2018-06-14,2018-06-29,Ordinary,Monthly,0.0050,100.00,27.50,0.0019,0.0069,1.0250,
PL8,Plato Income Maximiser Limited,2018,2018-07-16,2018-07-31,Ordinary,Monthly,0.0050,100.00,27.50,0.0019,0.0069,1.0400,
PL8,Plato Income Maximiser Limited,2019,2018-08-16,2018-08-31,Ordinary,Monthly,0.0050,100.00,27.50,0.0019,0.0069,1.0350,
PL8,Plato Income Maximiser Limited,2019,2018-09-13,2018-09-28,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0250,
PL8,Plato Income Maximiser Limited,2019,2018-10-16,2018-10-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,0.9950,
PL8,Plato Income Maximiser Limited,2019,2018-11-15,2018-11-30,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0250,
PL8,Plato Income Maximiser Limited,2019,2018-12-18,2018-12-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,0.9950,
PL8,Plato Income Maximiser Limited,2019,2019-01-16,2019-01-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0300,
PL8,Plato Income Maximiser Limited,2019,2019-02-15,2019-02-28,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0400,
PL8,Plato Income Maximiser Limited,2019,2019-03-14,2019-03-29,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0350,
PL8,Plato Income Maximiser Limited,2019,2019-04-15,2019-04-30,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0850,
PL8,Plato Income Maximiser Limited,2019,2019-05-16,2019-05-31,Special,Special,0.0300,100.00,30.00,0.0129,0.0429,1.0700,
PL8,Plato Income Maximiser Limited,2019,2019-05-16,2019-05-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0700,
PL8,Plato Income Maximiser Limited,2019,2019-06-13,2019-06-28,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1250,
PL8,Plato Income Maximiser Limited,2019,2019-07-16,2019-07-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1900,
PL8,Plato Income Maximiser Limited,2020,2019-08-15,2019-08-30,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1250,
PL8,Plato Income Maximiser Limited,2020,2019-09-13,2019-09-30,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1400,
PL8,Plato Income Maximiser Limited,2020,2019-10-16,2019-10-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1700,
PL8,Plato Income Maximiser Limited,2020,2019-11-14,2019-11-29,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1700,
PL8,Plato Income Maximiser Limited,2020,2019-12-16,2019-12-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1900,
PL8,Plato Income Maximiser Limited,2020,2020-01-16,2020-01-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1800,
PL8,Plato Income Maximiser Limited,2020,2020-02-13,2020-02-28,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.0850,
PL8,Plato Income Maximiser Limited,2020,2020-03-16,2020-03-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,0.8500,
PL8,Plato Income Maximiser Limited,2020,2020-04-17,2020-04-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.0400,
PL8,Plato Income Maximiser Limited,2020,2020-05-14,2020-05-29,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,0.9850,
PL8,Plato Income Maximiser Limited,2020,2020-06-15,2020-06-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,0.9900,
PL8,Plato Income Maximiser Limited,2020,2020-07-16,2020-07-31,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.0050,
PL8,Plato Income Maximiser Limited,2021,2020-08-14,2020-08-31,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.0450,
PL8,Plato Income Maximiser Limited,2021,2020-09-15,2020-09-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.0600,
PL8,Plato Income Maximiser Limited,2021,2020-10-15,2020-10-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.0700,
PL8,Plato Income Maximiser Limited,2021,2020-11-13,2020-11-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1050,
PL8,Plato Income Maximiser Limited,2021,2020-12-16,2020-12-31,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1500,
PL8,Plato Income Maximiser Limited,2021,2021-01-18,2021-01-29,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1800,
PL8,Plato Income Maximiser Limited,2021,2021-02-11,2021-02-26,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1950,
PL8,Plato Income Maximiser Limited,2021,2021-03-16,2021-03-31,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1800,
PL8,Plato Income Maximiser Limited,2021,2021-04-15,2021-04-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.1950,
PL8,Plato Income Maximiser Limited,2021,2021-05-14,2021-05-31,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.2150,
PL8,Plato Income Maximiser Limited,2021,2021-06-15,2021-06-30,Ordinary,Monthly,0.0040,100.00,30.00,0.0017,0.0057,1.2700,
PL8,Plato Income Maximiser Limited,2021,2021-07-19,2021-07-30,Ordinary,Monthly,0.0045,100.00,30.00,0.0019,0.0064,1.2900,
PL8,Plato Income Maximiser Limited,2022,2021-08-16,2021-08-31,Ordinary,Monthly,0.0045,100.00,30.00,0.0019,0.0064,1.2900,
PL8,Plato Income Maximiser Limited,2022,2021-09-15,2021-09-30,Ordinary,Monthly,0.0045,100.00,30.00,0.0019,0.0064,1.2850,
PL8,Plato Income Maximiser Limited,2022,2021-10-18,2021-10-29,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.2900,
PL8,Plato Income Maximiser Limited,2022,2021-11-15,2021-11-30,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1650,
PL8,Plato Income Maximiser Limited,2022,2021-12-16,2021-12-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1950,
PL8,Plato Income Maximiser Limited,2022,2022-01-19,2022-01-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1850,
PL8,Plato Income Maximiser Limited,2022,2022-02-11,2022-02-28,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.1750,
PL8,Plato Income Maximiser Limited,2022,2022-03-16,2022-03-31,Ordinary,Monthly,0.0050,100.00,30.00,0.0021,0.0071,1.2350,
PL8,Plato Income Maximiser Limited,2022,2022-04-21,2022-04-29,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2800,
PL8,Plato Income Maximiser Limited,2022,2022-05-16,2022-05-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2400,
PL8,Plato Income Maximiser Limited,2022,2022-05-16,2022-05-31,Special,Special,0.0055,100.00,30.00,0.0024,0.0079,1.2400,
PL8,Plato Income Maximiser Limited,2022,2022-06-15,2022-06-30,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.1700,
PL8,Plato Income Maximiser Limited,2022,2022-07-20,2022-07-29,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2000,
PL8,Plato Income Maximiser Limited,2023,2022-08-16,2022-08-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2050,
PL8,Plato Income Maximiser Limited,2023,2022-09-15,2022-09-30,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.1650,
PL8,Plato Income Maximiser Limited,2023,2022-10-20,2022-10-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2150,
PL8,Plato Income Maximiser Limited,2023,2022-11-15,2022-11-30,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.1700,
PL8,Plato Income Maximiser Limited,2023,2022-12-15,2022-12-30,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.1850,
PL8,Plato Income Maximiser Limited,2023,2023-01-19,2023-01-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2150,
PL8,Plato Income Maximiser Limited,2023,2023-02-13,2023-02-28,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2400,
PL8,Plato Income Maximiser Limited,2023,2023-03-16,2023-03-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2450,
PL8,Plato Income Maximiser Limited,2023,2023-04-20,2023-04-28,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2500,
PL8,Plato Income Maximiser Limited,2023,2023-05-16,2023-05-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2500,
PL8,Plato Income Maximiser Limited,2023,2023-06-15,2023-06-30,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2700,
PL8,Plato Income Maximiser Limited,2023,2023-07-20,2023-07-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2500,
PL8,Plato Income Maximiser Limited,2024,2023-08-16,2023-08-31,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2550,
PL8,Plato Income Maximiser Limited,2024,2023-09-14,2023-09-29,Ordinary,Monthly,0.0055,100.00,30.00,0.0024,0.0079,1.2300,
PL8,Plato Income Maximiser Limited,2024,2023-10-19,2023-10-31,Ordinary,Monthly,0.0055,,,,0.0055,,
DJW,Djerriwarrh Investments Limited,2014,2014-01-28,2014-02-18,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,4.5200,
DJW,Djerriwarrh Investments Limited,2014,2014-08-05,2014-08-22,Ordinary,Final,0.1600,100.00,30.00,0.0686,0.2286,4.7000,
DJW,Djerriwarrh Investments Limited,2015,2015-01-29,2015-02-17,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,4.6800,
DJW,Djerriwarrh Investments Limited,2015,2015-08-04,2015-08-21,Ordinary,Final,0.1600,100.00,30.00,0.0686,0.2286,4.3100,
DJW,Djerriwarrh Investments Limited,2016,2016-01-28,2016-02-16,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,3.9200,
DJW,Djerriwarrh Investments Limited,2016,2016-08-05,2016-08-26,Ordinary,Final,0.1400,100.00,30.00,0.0600,0.2000,3.5900,
DJW,Djerriwarrh Investments Limited,2017,2017-01-30,2017-02-21,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,3.5300,
DJW,Djerriwarrh Investments Limited,2017,2017-08-04,2017-08-25,Ordinary,Final,0.1000,100.00,30.00,0.0429,0.1429,3.4400,
DJW,Djerriwarrh Investments Limited,2018,2018-01-29,2018-02-21,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,3.3300,
DJW,Djerriwarrh Investments Limited,2018,2018-08-07,2018-08-27,Ordinary,Final,0.1000,100.00,30.00,0.0429,0.1429,3.2900,
DJW,Djerriwarrh Investments Limited,2019,2019-01-29,2019-02-21,Ordinary,Interim,0.1000,100.00,30.00,0.0429,0.1429,3.0300,
DJW,Djerriwarrh Investments Limited,2019,2019-08-05,2019-08-27,Ordinary,Final,0.1000,100.00,30.00,0.0429,0.1429,3.3100,
DJW,Djerriwarrh Investments Limited,2020,2020-01-29,2020-02-20,Ordinary,Interim,0.0875,100.00,30.00,0.0375,0.1250,3.2600,
DJW,Djerriwarrh Investments Limited,2020,2020-08-06,2020-08-28,Ordinary,Final,0.0525,100.00,30.00,0.0225,0.0750,2.5200,
DJW,Djerriwarrh Investments Limited,2021,2021-01-29,2021-02-22,Ordinary,Interim,0.0525,100.00,30.00,0.0225,0.0750,2.8900,
DJW,Djerriwarrh Investments Limited,2021,2021-08-05,2021-08-27,Ordinary,Final,0.0575,100.00,30.00,0.0246,0.0821,3.1000,
DJW,Djerriwarrh Investments Limited,2022,2022-02-02,2022-02-23,Ordinary,Interim,0.0675,100.00,30.00,0.0289,0.0964,3.1200,
DJW,Djerriwarrh Investments Limited,2022,2022-08-08,2022-08-26,Ordinary,Final,0.0700,100.00,30.00,0.0300,0.1000,2.8500,
DJW,Djerriwarrh Investments Limited,2023,2023-01-30,2023-02-22,Ordinary,Interim,0.0725,100.00,30.00,0.0311,0.1036,2.8900,
DJW,Djerriwarrh Investments Limited,2023,2023-08-10,2023-08-25,Ordinary,Final,0.0775,100.00,30.00,0.0332,0.1107,2.8700,
PGF,PM Capital Global Opportunities Fund Limited,2016,2016-03-09,2016-03-31,Ordinary,Interim,0.0150,100.00,30.00,0.0064,0.0214,0.8978,
PGF,PM Capital Global Opportunities Fund Limited,2016,2016-09-07,2016-09-29,Ordinary,Final,0.0150,100.00,30.00,0.0064,0.0214,0.8536,
PGF,PM Capital Global Opportunities Fund Limited,2017,2017-03-08,2017-03-30,Ordinary,Interim,0.0160,100.00,30.00,0.0069,0.0229,0.9845,
PGF,PM Capital Global Opportunities Fund Limited,2017,2017-09-06,2017-09-28,Ordinary,Final,0.0180,100.00,30.00,0.0077,0.0257,1.0580,
PGF,PM Capital Global Opportunities Fund Limited,2018,2018-03-07,2018-03-29,Ordinary,Interim,0.0180,100.00,30.00,0.0077,0.0257,1.2278,
PGF,PM Capital Global Opportunities Fund Limited,2018,2018-09-05,2018-09-27,Ordinary,Final,0.0180,100.00,30.00,0.0077,0.0257,1.3042,
PGF,PM Capital Global Opportunities Fund Limited,2019,2019-03-06,2019-03-28,Ordinary,Interim,0.0180,100.00,30.00,0.0077,0.0257,1.0772,
PGF,PM Capital Global Opportunities Fund Limited,2019,2019-09-04,2019-09-26,Ordinary,Final,0.0200,100.00,30.00,0.0086,0.0286,1.0625,
PGF,PM Capital Global Opportunities Fund Limited,2020,2020-03-04,2020-03-26,Ordinary,Interim,0.0200,100.00,30.00,0.0086,0.0286,0.9301,
PGF,PM Capital Global Opportunities Fund Limited,2020,2020-09-02,2020-10-08,Ordinary,Final,0.0250,100.00,30.00,0.0107,0.0357,0.9679,
PGF,PM Capital Global Opportunities Fund Limited,2021,2021-03-03,2021-03-25,Ordinary,Interim,0.0250,100.00,30.00,0.0107,0.0357,1.2697,
PGF,PM Capital Global Opportunities Fund Limited,2021,2021-09-15,2021-10-14,Ordinary,Final,0.0500,100.00,30.00,0.0214,0.0714,1.4878,
PGF,PM Capital Global Opportunities Fund Limited,2022,2022-04-01,2022-04-29,Ordinary,Interim,0.0500,100.00,30.00,0.0214,0.0714,1.6745,
PGF,PM Capital Global Opportunities Fund Limited,2022,2022-09-15,2022-10-06,Ordinary,Final,0.0500,100.00,30.00,0.0214,0.0714,1.4985,
PGF,PM Capital Global Opportunities Fund Limited,2023,2023-03-15,2023-04-13,Ordinary,Interim,0.0500,100.00,30.00,0.0214,0.0714,1.7572,
PGF,PM Capital Global Opportunities Fund Limited,2023,2023-09-13,2023-10-05,Ordinary,Final,0.0500,100.00,30.00,0.0214,0.0714,1.8332,
WGB,WAM Global Limited,2019,2019-10-11,2019-10-25,Ordinary,Final,0.0200,100.00,30.00,0.0086,0.0286,2.0973,
WGB,WAM Global Limited,2020,2020-04-15,2020-04-28,Ordinary,Interim,0.0300,100.00,30.00,0.0129,0.0429,1.8410,
WGB,WAM Global Limited,2020,2020-10-19,2020-10-30,Ordinary,Final,0.0400,100.00,30.00,0.0171,0.0571,2.1874,
WGB,WAM Global Limited,2021,2021-05-31,2021-06-07,Ordinary,Interim,0.0500,100.00,30.00,0.0214,0.0714,2.5346,
WGB,WAM Global Limited,2021,2021-11-19,2021-11-26,Ordinary,Final,0.0500,100.00,30.00,0.0214,0.0714,2.4722,
WGB,WAM Global Limited,2022,2022-05-16,2022-05-27,Ordinary,Interim,0.0550,100.00,30.00,0.0236,0.0786,2.0040,
WGB,WAM Global Limited,2022,2022-10-12,2022-10-25,Ordinary,Final,0.0550,100.00,30.00,0.0236,0.0786,1.7707,
WGB,WAM Global Limited,2023,2023-04-12,2023-04-24,Ordinary,Interim,0.0575,100.00,30.00,0.0246,0.0821,1.8150,
WGB,WAM Global Limited,2023,2023-10-12,2023-10-27,Ordinary,Final,0.0575,100.00,30.00,0.0246,0.0821,1.9199,
WHF,Whitefield Industrials Limited,2014,2013-11-21,2013-12-12,Ordinary,Interim,0.0850,100.00,30.00,0.0364,0.1214,3.8900,
WHF,Whitefield Industrials Limited,2014,2014-05-26,2014-06-13,Ordinary,Final,0.0850,100.00,30.00,0.0364,0.1214,4.0300,
WHF,Whitefield Industrials Limited,2015,2014-11-20,2014-12-12,Ordinary,Interim,0.0850,100.00,30.00,0.0364,0.1214,4.0500,
WHF,Whitefield Industrials Limited,2015,2015-05-22,2015-06-12,Ordinary,Final,0.0850,100.00,30.00,0.0364,0.1214,4.4500,
WHF,Whitefield Industrials Limited,2016,2015-11-20,2015-12-11,Ordinary,Interim,0.0850,100.00,30.00,0.0364,0.1214,4.0600,
WHF,Whitefield Industrials Limited,2016,2016-05-27,2016-06-14,Ordinary,Final,0.0850,100.00,30.00,0.0364,0.1214,4.1300,
WHF,Whitefield Industrials Limited,2017,2016-11-24,2016-12-12,Ordinary,Interim,0.0850,100.00,30.00,0.0364,0.1214,4.1500,
WHF,Whitefield Industrials Limited,2017,2017-05-26,2017-06-13,Ordinary,Final,0.0850,100.00,30.00,0.0364,0.1214,4.3400,
WHF,Whitefield Industrials Limited,2018,2017-11-24,2017-12-12,Ordinary,Interim,0.0875,100.00,30.00,0.0375,0.1250,4.6000,
WHF,Whitefield Industrials Limited,2018,2018-05-23,2018-06-12,Ordinary,Final,0.0900,100.00,30.00,0.0386,0.1286,4.3600,
WHF,Whitefield Industrials Limited,2019,2018-11-23,2018-12-12,Ordinary,Interim,0.0975,100.00,30.00,0.0418,0.1393,4.2300,
WHF,Whitefield Industrials Limited,2019,2019-05-27,2019-06-12,Ordinary,Final,0.1000,100.00,30.00,0.0429,0.1429,4.6400,
WHF,Whitefield Industrials Limited,2020,2019-11-25,2019-12-12,Ordinary,Interim,0.1025,100.00,30.00,0.0439,0.1464,5.1300,
WHF,Whitefield Industrials Limited,2020,2020-05-27,2020-06-12,Ordinary,Final,0.1025,100.00,30.00,0.0439,0.1464,4.5100,
WHF,Whitefield Industrials Limited,2021,2020-11-25,2020-12-11,Ordinary,Interim,0.1025,100.00,30.00,0.0439,0.1464,5.1900,
WHF,Whitefield Industrials Limited,2021,2021-05-26,2021-06-11,Ordinary,Final,0.1025,100.00,30.00,0.0439,0.1464,5.4900,
WHF,Whitefield Industrials Limited,2022,2021-11-24,2021-12-10,Ordinary,Interim,0.1025,100.00,30.00,0.0439,0.1464,5.6200,
WHF,Whitefield Industrials Limited,2022,2022-05-27,2022-06-14,Ordinary,Final,0.1025,100.00,30.00,0.0439,0.1464,5.2900,
WHF,Whitefield Industrials Limited,2023,2022-11-24,2022-12-12,Ordinary,Interim,0.1025,100.00,30.00,0.0439,0.1464,5.0400,
WHF,Whitefield Industrials Limited,2023,2023-05-26,2023-06-13,Ordinary,Final,0.1025,100.00,30.00,0.0439,0.1464,5.1000,
HM1,Hearts and Minds Investments Limited,2021,2021-04-07,2021-04-20,Ordinary,Final,0.1200,100.00,30.00,0.0514,0.1714,4.3909,
HM1,Hearts and Minds Investments Limited,2022,2022-03-30,2022-04-12,Ordinary,Final,0.1350,100.00,30.00,0.0579,0.1929,2.8812,
HM1,Hearts and Minds Investments Limited,2023,2023-03-15,2023-04-13,Ordinary,Final,0.1350,100.00,30.00,0.0579,0.1929,2.3579,
HM1,Hearts and Minds Investments Limited,2024,2023-09-20,2023-10-19,Ordinary,Interim,0.0700,100.00,30.00,0.0300,0.1000,2.2964,
MIR,Mirrabooka Investments Limited,2014,2014-01-28,2014-02-11,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.3300,
MIR,Mirrabooka Investments Limited,2014,2014-07-23,2014-08-08,Special,Special,0.1000,100.00,30.00,0.0429,0.1429,2.4600,
MIR,Mirrabooka Investments Limited,2014,2014-07-23,2014-08-08,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.4600,
MIR,Mirrabooka Investments Limited,2015,2015-01-22,2015-02-10,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.2300,
MIR,Mirrabooka Investments Limited,2015,2015-07-22,2015-08-07,Special,Special,0.0700,100.00,30.00,0.0300,0.1000,2.5000,
MIR,Mirrabooka Investments Limited,2015,2015-07-22,2015-08-07,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.5000,
MIR,Mirrabooka Investments Limited,2016,2015-01-20,2016-02-09,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.4600,
MIR,Mirrabooka Investments Limited,2016,2016-07-25,2016-08-09,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.7100,
MIR,Mirrabooka Investments Limited,2016,2016-07-25,2016-08-09,Special,Special,0.0500,100.00,30.00,0.0214,0.0714,2.7100,
MIR,Mirrabooka Investments Limited,2017,2017-01-23,2017-02-14,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.5700,
MIR,Mirrabooka Investments Limited,2017,2017-07-26,2017-08-10,Special,Special,0.0400,100.00,27.50,0.0152,0.0552,2.5800,
MIR,Mirrabooka Investments Limited,2017,2017-07-26,2017-08-10,Ordinary,Final,0.0650,100.00,27.50,0.0247,0.0897,2.5800,
MIR,Mirrabooka Investments Limited,2018,2018-01-22,2018-02-15,Ordinary,Interim,0.0350,100.00,27.50,0.0133,0.0483,2.5800,
MIR,Mirrabooka Investments Limited,2018,2018-07-26,2018-08-13,Special,Special,0.0200,100.00,27.50,0.0076,0.0276,2.5800,
MIR,Mirrabooka Investments Limited,2018,2018-07-26,2018-08-13,Ordinary,Final,0.0650,100.00,27.50,0.0247,0.0897,2.5800,
MIR,Mirrabooka Investments Limited,2019,2019-01-22,2019-02-15,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.4000,
MIR,Mirrabooka Investments Limited,2019,2019-01-22,2019-02-15,Special,Special,0.1000,100.00,30.00,0.0429,0.1429,2.4000,
MIR,Mirrabooka Investments Limited,2019,2019-07-25,2019-08-12,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.5000,
MIR,Mirrabooka Investments Limited,2020,2020-01-22,2020-02-14,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.5700,
MIR,Mirrabooka Investments Limited,2020,2020-07-30,2020-08-17,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.4300,
MIR,Mirrabooka Investments Limited,2021,2021-01-22,2021-02-16,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,3.1900,
MIR,Mirrabooka Investments Limited,2021,2021-07-28,2021-08-17,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,3.7000,
MIR,Mirrabooka Investments Limited,2021,2021-07-28,2021-08-17,Special,Special,0.0200,100.00,30.00,0.0086,0.0286,3.7000,
MIR,Mirrabooka Investments Limited,2022,2022-01-24,2022-02-17,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,3.6400,
MIR,Mirrabooka Investments Limited,2022,2022-07-27,2022-08-17,Special,Special,0.0200,100.00,30.00,0.0086,0.0286,2.9400,
MIR,Mirrabooka Investments Limited,2022,2022-07-27,2022-08-17,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.9400,
MIR,Mirrabooka Investments Limited,2023,2022-01-24,2023-02-17,Ordinary,Interim,0.0350,100.00,30.00,0.0150,0.0500,2.7200,
MIR,Mirrabooka Investments Limited,2023,2023-07-28,2023-08-17,Special,Special,0.0450,100.00,30.00,0.0193,0.0643,2.8600,
MIR,Mirrabooka Investments Limited,2023,2023-07-28,2023-08-17,Ordinary,Final,0.0650,100.00,30.00,0.0279,0.0929,2.8600,
VG1,VGI Partners Global Investments Limited,2020,2020-03-02,2020-04-03,Ordinary,Interim,0.0100,100.00,30.00,0.0043,0.0143,2.0642,
VG1,VGI Partners Global Investments Limited,2020,2020-08-24,2020-09-23,Ordinary,Final,0.0150,100.00,30.00,0.0064,0.0214,1.8726,
VG1,VGI Partners Global Investments Limited,2021,2021-02-11,2021-03-17,Ordinary,Interim,0.0150,100.00,30.00,0.0064,0.0214,2.1795,
VG1,VGI Partners Global Investments Limited,2021,2021-08-26,2021-09-29,Ordinary,Final,0.0550,100.00,30.00,0.0236,0.0786,2.1491,
VG1,VGI Partners Global Investments Limited,2022,2022-03-16,2022-04-19,Ordinary,Interim,0.0450,100.00,30.00,0.0193,0.0643,1.7734,
VG1,VGI Partners Global Investments Limited,2022,2022-08-25,2022-09-28,Ordinary,Final,0.0450,73.33,30.00,0.0141,0.0591,1.4400,
VG1,VGI Partners Global Investments Limited,2023,2023-02-23,2023-03-29,Ordinary,Interim,0.0450,100.00,30.00,0.0193,0.0643,1.5524,
VG1,VGI Partners Global Investments Limited,2023,2023-08-23,2023-09-25,Ordinary,Final,0.0500,100.00,30.00,0.0214,0.0714,1.5617,
FGX,Future Generation Australia,2015,2015-10-12,2015-10-23,Ordinary,Interim,0.0200,100.00,30.00,0.0086,0.0286,1.0649,
FGX,Future Generation Australia,2015,2016-04-13,2016-04-29,Ordinary,Final,0.0200,100.00,30.00,0.0086,0.0286,1.0829,
FGX,Future Generation Australia,2016,2016-10-10,2016-10-21,Ordinary,Interim,0.0200,100.00,30.00,0.0086,0.0286,1.1199,
FGX,Future Generation Australia,2016,2017-04-06,2017-04-21,Ordinary,Final,0.0210,100.00,30.00,0.0090,0.0300,1.1191,
FGX,Future Generation Australia,2017,2017-10-17,2017-10-27,Ordinary,Interim,0.0220,100.00,30.00,0.0094,0.0314,1.1328,
FGX,Future Generation Australia,2017,2018-04-12,2018-04-27,Ordinary,Final,0.0220,100.00,30.00,0.0094,0.0314,1.1638,
FGX,Future Generation Australia,2018,2018-10-12,2018-10-26,Ordinary,Interim,0.0230,100.00,30.00,0.0099,0.0329,1.2636,
FGX,Future Generation Australia,2018,2019-04-10,2019-04-26,Ordinary,Final,0.0230,100.00,30.00,0.0099,0.0329,1.1568,
