lic_ticker,lic_name,year,ex_date,payment_date,dividend_type,dividend_phase,cash_amount,franking_level,corp_tax_rate,franking_credit_amount,grossed_up_amount,drp_price,lic_id
RG8,Regal Asian Investments Limited,2022,2022-03-16,2022-04-19,Ordinary,Interim,0.05,100,30,0.0214,0.0714,2.0419,
RG8,Regal Asian Investments Limited,2022,2022-08-29,2022-09-30,Ordinary,Final,0.05,51.4,30,0.011,0.061,1.9364,
RG8,Regal Asian Investments Limited,2023,2023-02-27,2023-03-29,Ordinary,Interim,0.05,100,30,0.0214,0.0714,2.0462,
RG8,Regal Asian Investments Limited,2023,2023-08-24,2023-09-25,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.9132,
ALI,Argo Global Listed Infrastructure Limited,2016,2016-02-25,2016-03-18,Ordinary,Interim,0.005,0,0,0,0.005,1.68,
ALI,Argo Global Listed Infrastructure Limited,2016,2016-08-30,2016-09-14,Ordinary,Final,0.025,0,0,0,0.025,1.78,
ALI,Argo Global Listed Infrastructure Limited,2017,2017-03-03,2017-03-24,Ordinary,Interim,0.01,0,0,0,0.01,1.71,
ALI,Argo Global Listed Infrastructure Limited,2017,2017-09-08,2017-09-29,Ordinary,Final,0.025,0,0,0,0.025,1.74,
ALI,Argo Global Listed Infrastructure Limited,2018,2018-03-02,2018-03-23,Ordinary,Interim,0.0125,0,0,0,0.0125,1.69,
ALI,Argo Global Listed Infrastructure Limited,2018,2018-09-07,2018-09-28,Ordinary,Final,0.025,100,27.5,0.0095,0.0345,1.91,
ALI,Argo Global Listed Infrastructure Limited,2019,2019-03-01,2019-03-22,Ordinary,Interim,0.025,100,27.5,0.0095,0.0345,2.01,
ALI,Argo Global Listed Infrastructure Limited,2019,2019-09-06,2019-09-27,Ordinary,Final,0.04,100,30,0.0171,0.0571,2.34,
ALI,Argo Global Listed Infrastructure Limited,2020,2020-02-28,2020-03-20,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.82,
ALI,Argo Global Listed Infrastructure Limited,2020,2020-09-11,2020-10-02,Ordinary,Final,0.045,100,30,0.0193,0.0643,2.07,
ALI,Argo Global Listed Infrastructure Limited,2021,2021-03-05,2021-03-26,Ordinary,Interim,0.035,100,30,0.015,0.05,2.03,
ALI,Argo Global Listed Infrastructure Limited,2021,2021-09-10,2021-10-01,Ordinary,Final,0.045,100,30,0.0193,0.0643,2.4,
ALI,Argo Global Listed Infrastructure Limited,2022,2022-03-04,2022-03-25,Ordinary,Interim,0.035,100,30,0.015,0.05,2.29,
ALI,Argo Global Listed Infrastructure Limited,2022,2022-09-09,2022-09-30,Ordinary,Final,0.045,100,30,0.0193,0.0643,2.57,
ALI,Argo Global Listed Infrastructure Limited,2023,2023-03-03,2023-03-24,Ordinary,Interim,0.04,100,30,0.0171,0.0571,2.33,
ALI,Argo Global Listed Infrastructure Limited,2023,2023-09-08,2023-09-29,Ordinary,Final,0.045,100,30,0.0193,0.0643,2.12,
PMC,Platinum Capital Limited,2014,2014-02-18,2014-03-10,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.75,
PMC,Platinum Capital Limited,2014,2014-08-21,2014-09-08,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.74,
PMC,Platinum Capital Limited,2015,2015-02-18,2015-03-13,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.73,
PMC,Platinum Capital Limited,2015,2015-08-18,2015-09-11,Ordinary,Final,0.06,100,30,0.0257,0.0857,1.82,
PMC,Platinum Capital Limited,2016,2016-02-12,2016-03-04,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.54,
PMC,Platinum Capital Limited,2016,2016-08-24,2016-09-13,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.49,
PMC,Platinum Capital Limited,2017,2017-02-21,2017-03-13,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.54,
PMC,Platinum Capital Limited,2017,2017-08-22,2017-09-11,Ordinary,Final,0.06,100,30,0.0257,0.0857,1.6397,
PMC,Platinum Capital Limited,2018,2018-02-23,2018-03-13,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.9263,
PMC,Platinum Capital Limited,2018,2018-08-24,2018-09-12,Ordinary,Final,0.06,100,30,0.0257,0.0857,1.7972,
PMC,Platinum Capital Limited,2019,2019-08-26,2019-03-19,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.6246,
PMC,Platinum Capital Limited,2019,2019-02-27,2019-03-19,Special,Special,0.03,100,30,0.0129,0.0429,1.6246,
PMC,Platinum Capital Limited,2019,2020-02-28,2019-09-13,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.4527,
PMC,Platinum Capital Limited,2020,2020-03-11,2020-03-19,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.2887,
PMC,Platinum Capital Limited,2020,2020-08-31,2020-09-21,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.2467,
PMC,Platinum Capital Limited,2021,2021-02-25,2021-03-18,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.4661,
PMC,Platinum Capital Limited,2021,2021-08-26,2021-09-16,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.4588,
PMC,Platinum Capital Limited,2022,2022-02-24,2022-03-18,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.4645,
PMC,Platinum Capital Limited,2022,2022-08-25,2022-09-15,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.2705,
PMC,Platinum Capital Limited,2023,2023-02-23,2023-03-17,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.3411,
PMC,Platinum Capital Limited,2023,2023-08-24,2023-09-15,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.2996,
WMI,WAM Microcap Limited,2018,2018-04-12,2018-04-27,Ordinary,Interim,0.02,100,30,0.0086,0.0286,1.3571,
WMI,WAM Microcap Limited,2018,2018-10-12,2018-10-26,Ordinary,Final,0.02,100,30,0.0086,0.0286,1.3985,
WMI,WAM Microcap Limited,2018,2028-10-12,2018-10-26,Special,Special,0.02,100,30,0.0086,0.0286,1.3985,
WMI,WAM Microcap Limited,2019,2019-04-10,2019-04-26,Ordinary,Interim,0.0225,100,30,0.0096,0.0321,1.1763,
WMI,WAM Microcap Limited,2019,2019-10-04,2019-10-18,Ordinary,Final,0.0225,100,30,0.0096,0.0321,1.3808,
WMI,WAM Microcap Limited,2019,2019-10-04,2019-10-18,Special,Special,0.0225,100,30,0.0096,0.0321,1.3808,
WMI,WAM Microcap Limited,2020,2020-04-06,2020-04-21,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.0812,
WMI,WAM Microcap Limited,2020,2020-10-12,2020-10-23,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.5971,
WMI,WAM Microcap Limited,2020,2020-10-12,2020-10-23,Special,Special,0.03,100,30,0.0129,0.0429,1.5971,
WMI,WAM Microcap Limited,2021,2021-04-07,2021-04-20,Ordinary,Interim,0.04,100,30,0.0171,0.0571,2.1274,
WMI,WAM Microcap Limited,2021,2021-10-11,2021-10-22,Ordinary,Final,0.04,100,30,0.0171,0.0571,2.0047,
WMI,WAM Microcap Limited,2021,2021-10-11,2021-10-22,Special,Special,0.04,100,30,0.0171,0.0571,2.0047,
WMI,WAM Microcap Limited,2022,2022-04-04,2022-04-14,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.8519,
WMI,WAM Microcap Limited,2022,2022-10-04,2022-10-17,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.4888,
WMI,WAM Microcap Limited,2023,2023-04-12,2023-04-24,Ordinary,Interim,0.0525,100,30,0.0225,0.075,1.5233,
WMI,WAM Microcap Limited,2023,2023-10-03,2023-10-16,Ordinary,Final,0.0525,100,30,0.0225,0.075,1.4091,
PAI,Platinum Asia Investments Limited,2017,2017-08-22,2017-09-13,Ordinary,Final,0.01,100,30,0.0043,0.0143,1.018,
PAI,Platinum Asia Investments Limited,2018,2018-03-02,2018-03-19,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.2706,
PAI,Platinum Asia Investments Limited,2018,2018-08-24,2018-09-17,Ordinary,Final,0.06,100,30,0.0257,0.0857,1.1799,
PAI,Platinum Asia Investments Limited,2019,2019-03-05,2019-03-25,Ordinary,Interim,0.02,100,30,0.0086,0.0286,1.0779,
PAI,Platinum Asia Investments Limited,2019,2019-09-05,2019-09-23,Ordinary,Final,0.02,100,30,0.0086,0.0286,0.9136,
PAI,Platinum Asia Investments Limited,2020,2020-03-05,2020-03-25,Ordinary,Interim,0.02,100,30,0.0086,0.0286,0.9479,
PAI,Platinum Asia Investments Limited,2020,2020-08-26,2020-09-16,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.1215,
PAI,Platinum Asia Investments Limited,2021,2021-02-25,2021-03-18,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.3372,
PAI,Platinum Asia Investments Limited,2021,2021-08-26,2021-09-16,Ordinary,Final,0.06,100,30,0.0257,0.0857,1.1621,
PAI,Platinum Asia Investments Limited,2022,2022-02-24,2022-03-18,Ordinary,Interim,0.025,100,30,0.0107,0.0357,1.032,
PAI,Platinum Asia Investments Limited,2022,2022-08-25,2022-09-15,Ordinary,Final,0.025,100,25,0.0083,0.0333,0.8521,
PAI,Platinum Asia Investments Limited,2023,2023-02-23,2023-03-17,Ordinary,Interim,0.025,100,25,0.0083,0.0333,0.9047,
PAI,Platinum Asia Investments Limited,2023,2023-08-24,2023-09-15,Ordinary,Final,0.025,100,25,0.0083,0.0333,0.8334,
AMH,AMCIL Limited,2014,2014-08-12,2014-08-26,Ordinary,Final,0.025,100,30,0.0107,0.0357,0.94,
AMH,AMCIL Limited,2014,2014-08-12,2014-08-26,Special,Special,0.04,100,30,0.0171,0.0571,0.94,
AMH,AMCIL Limited,2015,2015-08-11,2015-08-25,Ordinary,Final,0.04,100,30,0.0171,0.0571,0.85,
AMH,AMCIL Limited,2016,2016-08-08,2016-08-25,Ordinary,Final,0.035,100,30,0.015,0.05,0.95,
AMH,AMCIL Limited,2017,2017-08-07,2017-08-24,Ordinary,Final,0.035,100,30,0.015,0.05,0.88,
AMH,AMCIL Limited,2018,2018-08-06,2018-08-24,Ordinary,Final,0.0425,100,30,0.0182,0.0607,0.91,
AMH,AMCIL Limited,2019,2019-01-30,2019-02-22,Ordinary,Interim,0.02,100,30,0.0086,0.0286,0.86,
AMH,AMCIL Limited,2019,2019-01-30,2019-02-22,Special,Special,0.015,100,30,0.0064,0.0214,0.86,
AMH,AMCIL Limited,2019,2019-08-01,2019-08-23,Ordinary,Final,0.035,100,30,0.015,0.05,0.87,
AMH,AMCIL Limited,2020,2020-08-04,2020-08-27,Ordinary,Final,0.025,100,30,0.0107,0.0357,0.92,
AMH,AMCIL Limited,2021,2021-08-04,2021-08-26,Ordinary,Final,0.025,100,30,0.0107,0.0357,1.27,
AMH,AMCIL Limited,2021,2021-08-04,2021-08-26,Special,Special,0.02,100,30,0.0086,0.0286,1.27,
AMH,AMCIL Limited,2022,2022-02-07,2022-02-24,Ordinary,Interim,0.01,100,30,0.0043,0.0143,1.21,
AMH,AMCIL Limited,2022,2022-08-03,2022-08-25,Ordinary,Final,0.025,100,30,0.0107,0.0357,1.09,
AMH,AMCIL Limited,2023,2023-02-01,2023-02-23,Ordinary,Interim,0.01,100,30,0.0043,0.0143,1.04,
AMH,AMCIL Limited,2023,2023-08-04,2023-08-24,Ordinary,Final,0.025,100,30,0.0107,0.0357,0.97,
AMH,AMCIL Limited,2023,2023-08-04,2023-08-24,Special,Special,0.015,100,30,0.0064,0.0214,0.97,
CDM,Cadence Capital Limited,2014,2014-04-09,2014-04-24,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.4089,
CDM,Cadence Capital Limited,2014,2014-09-17,2014-09-30,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.3592,
CDM,Cadence Capital Limited,2015,2015-03-25,2015-04-10,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.3798,
CDM,Cadence Capital Limited,2015,2015-10-20,2015-10-29,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.4077,
CDM,Cadence Capital Limited,2015,2015-10-20,2015-10-29,Special,Special,0.01,100,30,0.0043,0.0143,1.4077,
CDM,Cadence Capital Limited,2016,2016-04-27,2016-05-12,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.2501,
CDM,Cadence Capital Limited,2016,2016-10-18,2016-10-27,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.187,
CDM,Cadence Capital Limited,2017,2017-04-12,2017-04-28,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.1822,
CDM,Cadence Capital Limited,2017,2017-09-08,2017-09-18,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.2622,
CDM,Cadence Capital Limited,2018,2018-04-09,2018-04-23,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.2295,
CDM,Cadence Capital Limited,2018,2018-09-07,2018-09-17,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.1931,
CDM,Cadence Capital Limited,2019,2019-04-29,2019-05-13,Ordinary,Interim,0.03,100,30,0.0129,0.0429,0.775,
CDM,Cadence Capital Limited,2019,2019-10-18,2019-10-30,Ordinary,Final,0.02,100,30,0.0086,0.0286,0.745,
CDM,Cadence Capital Limited,2020,2020-04-29,2020-05-13,Ordinary,Interim,0.02,100,30,0.0086,0.0286,0.53,
CDM,Cadence Capital Limited,2020,2020-10-19,2020-10-30,Ordinary,Final,0.02,100,30,0.0086,0.0286,0.785,
CDM,Cadence Capital Limited,2021,2021-04-29,2021-05-13,Ordinary,Interim,0.02,100,30,0.0086,0.0286,1.08,
CDM,Cadence Capital Limited,2021,2021-10-18,2021-10-29,Ordinary,Final,0.03,100,30,0.0129,0.0429,1.065,
CDM,Cadence Capital Limited,2022,2022-03-31,2022-04-14,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.0075,
CDM,Cadence Capital Limited,2022,2022-10-17,2022-10-28,Ordinary,Final,0.04,100,30,0.0171,0.0571,0.92,
CDM,Cadence Capital Limited,2023,2023-04-14,2023-04-28,Ordinary,Interim,0.04,100,30,0.0171,0.0571,0.85,
CDM,Cadence Capital Limited,2023,2023-10-16,2023-10-31,Ordinary,Final,0.03,100,30,0.0129,0.0429,0.7238,
WAX,WAM Research Limited,2014,2014-04-11,2014-04-30,Ordinary,Interim,0.0375,100,30,0.0161,0.0536,1.122,
WAX,WAM Research Limited,2014,2014-10-13,2014-10-24,Ordinary,Final,0.0375,100,30,0.0161,0.0536,1.097,
WAX,WAM Research Limited,2015,2015-05-18,2015-05-28,Ordinary,Interim,0.04,100,30,0.0171,0.0571,1.1362,
WAX,WAM Research Limited,2015,2015-10-12,2015-10-23,Ordinary,Final,0.04,100,30,0.0171,0.0571,1.1932,
WAX,WAM Research Limited,2016,2016-04-13,2016-04-29,Ordinary,Interim,0.0425,100,30,0.0182,0.0607,1.2645,
WAX,WAM Research Limited,2016,2016-10-17,2016-10-28,Ordinary,Final,0.0425,100,30,0.0182,0.0607,1.5766,
WAX,WAM Research Limited,2017,2017-04-06,2017-04-21,Ordinary,Interim,0.045,100,30,0.0193,0.0643,1.5116,
WAX,WAM Research Limited,2017,2017-10-17,2017-10-27,Ordinary,Final,0.045,100,30,0.0193,0.0643,1.5401,
WAX,WAM Research Limited,2018,2018-04-12,2018-04-27,Ordinary,Interim,0.0475,100,30,0.0204,0.0679,1.4692,
WAX,WAM Research Limited,2018,2018-10-12,2018-10-26,Ordinary,Final,0.0475,100,30,0.0204,0.0679,1.4986,
WAX,WAM Research Limited,2019,2019-04-10,2019-04-26,Ordinary,Interim,0.0485,100,30,0.0208,0.0693,1.2917,
WAX,WAM Research Limited,2019,2019-10-04,2019-10-18,Ordinary,Final,0.0485,100,30,0.0208,0.0693,1.3811,
WAX,WAM Research Limited,2020,2020-04-06,2020-04-21,Ordinary,Interim,0.049,100,30,0.021,0.07,1.1581,
WAX,WAM Research Limited,2020,2020-10-12,2020-10-23,Ordinary,Final,0.049,100,30,0.021,0.07,1.4057,
WAX,WAM Research Limited,2021,2021-04-07,2021-04-20,Ordinary,Interim,0.0495,100,30,0.0212,0.0707,1.6495,
WAX,WAM Research Limited,2021,2021-10-11,2021-10-22,Ordinary,Final,0.0495,100,30,0.0212,0.0707,1.6491,
WAX,WAM Research Limited,2022,2022-04-04,2022-04-14,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.6405,
WAX,WAM Research Limited,2022,2022-10-04,2022-10-17,Ordinary,Final,0.05,100,30,0.0214,0.0714,1.3001,
WAX,WAM Research Limited,2023,2023-04-11,2023-04-21,Ordinary,Interim,0.05,100,30,0.0214,0.0714,1.2228,
WAX,WAM Research Limited,2023,2023-10-03,2023-10-16,Ordinary,Final,0.05,60,30,0.0129,0.0629,1.0439,
PIA,Pengana International Equities Limited,2014,2014-04-01,2014-04-16,Ordinary,Interim,0.035,0,30,0,0.035,1.03,
PIA,Pengana International Equities Limited,2014,2014-09-18,2014-10-01,Ordinary,Final,0.03,23.33,30,0.003,0.033,1.12,
PIA,Pengana International Equities Limited,2015,2015-04-15,2015-04-29,Ordinary,Interim,0.04,18,30,0.0031,0.0431,1.21,
PIA,Pengana International Equities Limited,2015,2015-09-03,2015-09-18,Ordinary,Final,0.08,0,30,0,0.08,1.08,
PIA,Pengana International Equities Limited,2016,2016-04-07,2016-04-22,Ordinary,Interim,0.03,100,30,0.0129,0.0429,1.16,
PIA,Pengana International Equities Limited,2016,2016-09-22,2016-09-30,Ordinary,Final,0.035,100,30,0.015,0.05,1.39,
PIA,Pengana International Equities Limited,2017,2017-04-03,2017-04-21,Ordinary,Interim,0.035,100,30,0.015,0.05,1.19,
PIA,Pengana International Equities Limited,2017,2017-09-21,2017-10-06,Ordinary,Final,0.035,100,30,0.015,0.05,1.1298,
PIA,Pengana International Equities Limited,2018,2018-04-12,2018-04-30,Ordinary,Interim,0.035,100,30,0.015,0.05,1.15,
PIA,Pengana International Equities Limited,2018,2018-09-20,2018-09-28,Ordinary,Final,0.035,100,27.5,0.0133,0.0483,1.1693,
PIA,Pengana International Equities Limited,2019,2019-04-11,2019-05-07,Ordinary,Interim,0.035,100,27.5,0.0133,0.0483,1.09,
PIA,Pengana International Equities Limited,2019,2019-11-04,2019-11-19,Ordinary,Final,0.035,67.14,27.5,0.0089,0.0439,1.0874,
PIA,Pengana International Equities Limited,2020,2020-04-08,2020-04-30,Ordinary,Interim,0.025,100,27.5,0.0095,0.0345,0.97,
PIA,Pengana International Equities Limited,2020,2020-10-08,2020-10-23,Ordinary,Final,0.025,100,30,0.0107,0.0357,1.1818,
PIA,Pengana International Equities Limited,2021,2021-01-06,2021-01-22,Ordinary,Interim,0.0125,100,30,0.0054,0.0179,1.1286,
PIA,Pengana International Equities Limited,2021,2021-04-07,2021-04-29,Ordinary,Interim,0.0125,100,30,0.0054,0.0179,1.2003,
PIA,Pengana International Equities Limited,2021,2021-05-28,2021-06-15,Ordinary,Interim,0.0125,100,30,0.0054,0.0179,1.2403,
PIA,Pengana International Equities Limited,2021,2021-09-07,2021-09-22,Ordinary,Final,0.0135,100,30,0.0058,0.0193,1.4282,
PIA,Pengana International Equities Limited,2022,2021-11-30,2021-12-15,Ordinary,Interim,0.0135,100,30,0.0058,0.0193,1.4043,
PIA,Pengana International Equities Limited,2022,2022-02-28,2022-03-15,Ordinary,Interim,0.0135,100,30,0.0058,0.0193,1.2175,
PIA,Pengana International Equities Limited,2022,2022-05-31,2022-06-15,Ordinary,Interim,0.0135,100,30,0.0058,0.0193,1.0039,
PIA,Pengana International Equities Limited,2022,2022-08-31,2022-09-15,Ordinary,Final,0.0135,100,25,0.0045,0.018,1.0054,
PIA,Pengana International Equities Limited,2023,2022-11-30,2022-12-15,Ordinary,Interim,0.0135,100,25,0.0045,0.018,0.9226,
PIA,Pengana International Equities Limited,2023,2023-02-28,2023-03-15,Ordinary,Interim,0.0135,100,25,0.0045,0.018,0.9524,
PIA,Pengana International Equities Limited,2023,2023-05-31,2023-06-15,Ordinary,Interim,0.0135,100,25,0.0045,0.018,0.9803,
PIA,Pengana International Equities Limited,2023,2023-08-31,2023-09-15,Ordinary,Final,0.0135,100,25,0.0045,0.018,1.0641,
