lic_ticker,lic_name,year,ex_date,payment_date,dividend_type,dividend_phase,cash_amount,franking_level,corp_tax_rate,franking_credit_amount,grossed_up_amount,drp_price,lic_id
PL8,Plato Income Maximiser Limited,2019,16/10/2018,31/10/2018,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,0.995,
PL8,Plato Income Maximiser Limited,2019,15/11/2018,30/11/2018,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.025,
PL8,Plato Income Maximiser Limited,2019,18/12/2018,31/12/2018,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,0.995,
PL8,Plato Income Maximiser Limited,2019,16/01/2019,31/01/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.03,
PL8,Plato Income Maximiser Limited,2019,15/02/2019,28/02/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.04,
PL8,Plato Income Maximiser Limited,2019,14/03/2019,29/03/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.035,
PL8,Plato Income Maximiser Limited,2019,15/04/2019,30/04/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.085,
PL8,Plato Income Maximiser Limited,2019,16/05/2019,31/05/2019,Special,Special,0.03,1,0.3,0.0129,0.0429,1.07,
PL8,Plato Income Maximiser Limited,2019,16/05/2019,31/05/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.07,
PL8,Plato Income Maximiser Limited,2019,13/06/2019,28/06/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.125,
PL8,Plato Income Maximiser Limited,2019,16/07/2019,31/07/2019,Ordinary,Final,0.005,1,0.3,0.0021,0.0071,1.19,
PL8,Plato Income Maximiser Limited,2020,15/08/2019,30/08/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.125,
PL8,Plato Income Maximiser Limited,2020,13/09/2019,30/09/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.14,
PL8,Plato Income Maximiser Limited,2020,16/10/2019,31/10/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.17,
PL8,Plato Income Maximiser Limited,2020,14/11/2019,29/11/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.17,
PL8,Plato Income Maximiser Limited,2020,16/12/2019,31/12/2019,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.19,
PL8,Plato Income Maximiser Limited,2020,16/01/2020,31/01/2020,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.18,
PL8,Plato Income Maximiser Limited,2020,13/02/2020,28/02/2020,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.085,
PL8,Plato Income Maximiser Limited,2020,16/03/2020,31/03/2020,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,0.85,
PL8,Plato Income Maximiser Limited,2020,17/04/2020,30/04/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.04,
PL8,Plato Income Maximiser Limited,2020,14/05/2020,29/05/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,0.985,
PL8,Plato Income Maximiser Limited,2020,15/06/2020,30/06/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,0.99,
PL8,Plato Income Maximiser Limited,2020,16/07/2020,31/07/2020,Ordinary,Final,0.004,1,0.3,0.0017,0.0057,1.005,
PL8,Plato Income Maximiser Limited,2021,14/08/2020,31/08/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.045,
PL8,Plato Income Maximiser Limited,2021,15/09/2020,30/09/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.06,
PL8,Plato Income Maximiser Limited,2021,15/10/2020,30/10/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.07,
PL8,Plato Income Maximiser Limited,2021,13/11/2020,30/11/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.105,
PL8,Plato Income Maximiser Limited,2021,16/12/2020,31/12/2020,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.15,
PL8,Plato Income Maximiser Limited,2021,18/01/2021,29/01/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.18,
PL8,Plato Income Maximiser Limited,2021,11/02/2021,26/02/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.195,
PL8,Plato Income Maximiser Limited,2021,16/03/2021,31/03/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.18,
PL8,Plato Income Maximiser Limited,2021,15/04/2021,30/04/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.195,
PL8,Plato Income Maximiser Limited,2021,14/05/2021,31/05/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.215,
PL8,Plato Income Maximiser Limited,2021,15/06/2021,30/06/2021,Ordinary,Interim,0.004,1,0.3,0.0017,0.0057,1.27,
PL8,Plato Income Maximiser Limited,2021,19/07/2021,30/07/2021,Ordinary,Final,0.0045,1,0.3,0.0019,0.0064,1.29,
PL8,Plato Income Maximiser Limited,2022,16/08/2021,31/08/2021,Ordinary,Interim,0.0045,1,0.3,0.0019,0.0064,1.29,
PL8,Plato Income Maximiser Limited,2022,15/09/2021,30/09/2021,Ordinary,Interim,0.0045,1,0.3,0.0019,0.0064,1.285,
PL8,Plato Income Maximiser Limited,2022,18/10/2021,29/10/2021,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.29,
PL8,Plato Income Maximiser Limited,2022,15/11/2021,30/11/2021,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.165,
PL8,Plato Income Maximiser Limited,2022,16/12/2021,31/12/2021,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.195,
PL8,Plato Income Maximiser Limited,2022,19/01/2022,31/01/2022,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.185,
PL8,Plato Income Maximiser Limited,2022,11/02/2022,28/02/2022,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.175,
PL8,Plato Income Maximiser Limited,2022,16/03/2022,31/03/2022,Ordinary,Interim,0.005,1,0.3,0.0021,0.0071,1.235,
PL8,Plato Income Maximiser Limited,2022,21/04/2022,29/04/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.28,
PL8,Plato Income Maximiser Limited,2022,16/05/2022,31/05/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.24,
PL8,Plato Income Maximiser Limited,2022,16/05/2022,31/05/2022,Special,Special,0.0055,1,0.3,0.0024,0.0079,1.24,
PL8,Plato Income Maximiser Limited,2022,15/06/2022,30/06/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.17,
PL8,Plato Income Maximiser Limited,2022,20/07/2022,29/07/2022,Ordinary,Final,0.0055,1,0.3,0.0024,0.0079,1.2,
PL8,Plato Income Maximiser Limited,2023,16/08/2022,31/08/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.205,
PL8,Plato Income Maximiser Limited,2023,15/09/2022,30/09/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.165,
PL8,Plato Income Maximiser Limited,2023,20/10/2022,31/10/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.215,
PL8,Plato Income Maximiser Limited,2023,15/11/2022,30/11/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.17,
PL8,Plato Income Maximiser Limited,2023,15/12/2022,30/12/2022,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.185,
PL8,Plato Income Maximiser Limited,2023,19/01/2023,31/01/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.215,
PL8,Plato Income Maximiser Limited,2023,13/02/2023,28/02/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.24,
PL8,Plato Income Maximiser Limited,2023,16/03/2023,31/03/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.245,
PL8,Plato Income Maximiser Limited,2023,20/04/2023,28/04/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.25,
PL8,Plato Income Maximiser Limited,2023,16/05/2023,31/05/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.25,
PL8,Plato Income Maximiser Limited,2023,15/06/2023,30/06/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.27,
PL8,Plato Income Maximiser Limited,2023,20/07/2023,31/07/2023,Ordinary,Final,0.0055,1,0.3,0.0024,0.0079,1.25,
PL8,Plato Income Maximiser Limited,2024,16/08/2023,31/08/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.255,
PL8,Plato Income Maximiser Limited,2024,14/09/2023,29/09/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.23,
PL8,Plato Income Maximiser Limited,2024,19/10/2023,31/10/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.165,
PL8,Plato Income Maximiser Limited,2024,15/11/2023,30/11/2023,Ordinary,Interim,0.0055,1,0.3,0.0024,0.0079,1.13,
DJW,Djerriwarrh Investments Limited,2014,28/01/2014,18/02/2014,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,4.52,
DJW,Djerriwarrh Investments Limited,2014,5/08/2014,22/08/2014,Ordinary,Final,0.16,1,0.3,0.0686,0.2286,4.7,
DJW,Djerriwarrh Investments Limited,2015,29/01/2015,17/02/2015,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,4.68,
DJW,Djerriwarrh Investments Limited,2015,4/08/2015,21/08/2015,Ordinary,Final,0.16,1,0.3,0.0686,0.2286,4.31,
DJW,Djerriwarrh Investments Limited,2016,28/01/2016,16/02/2016,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,3.92,
DJW,Djerriwarrh Investments Limited,2016,5/08/2016,26/08/2016,Ordinary,Final,0.14,1,0.3,0.06,0.2,3.59,
DJW,Djerriwarrh Investments Limited,2017,30/01/2017,21/02/2017,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,3.53,
DJW,Djerriwarrh Investments Limited,2017,4/08/2017,25/08/2017,Ordinary,Final,0.1,1,0.3,0.0429,0.1429,3.44,
DJW,Djerriwarrh Investments Limited,2018,29/01/2018,21/02/2018,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,3.33,
DJW,Djerriwarrh Investments Limited,2018,7/08/2018,27/08/2018,Ordinary,Final,0.1,1,0.3,0.0429,0.1429,3.29,
DJW,Djerriwarrh Investments Limited,2019,29/01/2019,21/02/2019,Ordinary,Interim,0.1,1,0.3,0.0429,0.1429,3.03,
DJW,Djerriwarrh Investments Limited,2019,5/08/2019,27/08/2019,Ordinary,Final,0.1,1,0.3,0.0429,0.1429,3.31,
DJW,Djerriwarrh Investments Limited,2020,29/01/2020,20/02/2020,Ordinary,Interim,0.0875,1,0.3,0.0375,0.125,3.26,
DJW,Djerriwarrh Investments Limited,2020,6/08/2020,28/08/2020,Ordinary,Final,0.0525,1,0.3,0.0225,0.075,2.52,
DJW,Djerriwarrh Investments Limited,2021,29/01/2021,22/02/2021,Ordinary,Interim,0.0525,1,0.3,0.0225,0.075,2.89,
DJW,Djerriwarrh Investments Limited,2021,5/08/2021,27/08/2021,Ordinary,Final,0.0575,1,0.3,0.0246,0.0821,3.1,
DJW,Djerriwarrh Investments Limited,2022,2/02/2022,23/02/2022,Ordinary,Interim,0.0675,1,0.3,0.0289,0.0964,3.12,
DJW,Djerriwarrh Investments Limited,2022,8/08/2022,26/08/2022,Ordinary,Final,0.07,1,0.3,0.03,0.1,2.85,
DJW,Djerriwarrh Investments Limited,2023,30/01/2023,22/02/2023,Ordinary,Interim,0.0725,1,0.3,0.0311,0.1036,2.89,
DJW,Djerriwarrh Investments Limited,2023,10/08/2023,25/08/2023,Ordinary,Final,0.0775,1,0.3,0.0332,0.1107,2.87,
PGF,PM Capital Global Opportunities Fund Limited,2016,9/03/2016,31/03/2016,Ordinary,Interim,0.015,1,0.3,0.0064,0.0214,0.8978,
PGF,PM Capital Global Opportunities Fund Limited,2016,7/09/2016,29/09/2016,Ordinary,Final,0.015,1,0.3,0.0064,0.0214,0.8536,
PGF,PM Capital Global Opportunities Fund Limited,2017,8/03/2017,30/03/2017,Ordinary,Interim,0.016,1,0.3,0.0069,0.0229,0.9845,
PGF,PM Capital Global Opportunities Fund Limited,2017,6/09/2017,28/09/2017,Ordinary,Final,0.018,1,0.3,0.0077,0.0257,1.058,
PGF,PM Capital Global Opportunities Fund Limited,2018,7/03/2018,29/03/2018,Ordinary,Interim,0.018,1,0.3,0.0077,0.0257,1.2278,
PGF,PM Capital Global Opportunities Fund Limited,2018,5/09/2018,27/09/2018,Ordinary,Final,0.018,1,0.3,0.0077,0.0257,1.3042,
PGF,PM Capital Global Opportunities Fund Limited,2019,6/03/2019,28/03/2019,Ordinary,Interim,0.018,1,0.3,0.0077,0.0257,1.0772,
PGF,PM Capital Global Opportunities Fund Limited,2019,4/09/2019,26/09/2019,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,1.0625,
PGF,PM Capital Global Opportunities Fund Limited,2020,4/03/2020,26/03/2020,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,0.9301,
PGF,PM Capital Global Opportunities Fund Limited,2020,2/09/2020,8/10/2020,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,0.9679,
PGF,PM Capital Global Opportunities Fund Limited,2021,3/03/2021,25/03/2021,Ordinary,Interim,0.025,1,0.3,0.0107,0.0357,1.2697,
PGF,PM Capital Global Opportunities Fund Limited,2021,15/09/2021,14/10/2021,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.4878,
PGF,PM Capital Global Opportunities Fund Limited,2022,1/04/2022,29/04/2022,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.6745,
PGF,PM Capital Global Opportunities Fund Limited,2022,15/09/2022,6/10/2022,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.4985,
PGF,PM Capital Global Opportunities Fund Limited,2023,15/03/2023,13/04/2023,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,1.7572,
PGF,PM Capital Global Opportunities Fund Limited,2023,13/09/2023,5/10/2023,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.8332,
WGB,WAM Global Limited,2019,11/10/2019,25/10/2019,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,2.0973,
WGB,WAM Global Limited,2020,15/04/2020,28/04/2020,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.841,
WGB,WAM Global Limited,2020,19/10/2020,30/10/2020,Ordinary,Final,0.04,1,0.3,0.0171,0.0571,2.1874,
WGB,WAM Global Limited,2021,31/05/2021,7/06/2021,Ordinary,Interim,0.05,1,0.3,0.0214,0.0714,2.5346,
WGB,WAM Global Limited,2021,19/11/2021,26/11/2021,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,2.4722,
WGB,WAM Global Limited,2022,16/05/2022,27/05/2022,Ordinary,Interim,0.055,1,0.3,0.0236,0.0786,2.004,
WGB,WAM Global Limited,2022,12/10/2022,25/10/2022,Ordinary,Final,0.055,1,0.3,0.0236,0.0786,1.7707,
WGB,WAM Global Limited,2023,12/04/2023,24/04/2023,Ordinary,Interim,0.0575,1,0.3,0.0246,0.0821,1.815,
WGB,WAM Global Limited,2023,12/10/2023,27/10/2023,Ordinary,Final,0.0575,1,0.3,0.0246,0.0821,1.9199,
WHF,Whitefield Industrials Limited,2014,21/11/2013,12/12/2013,Ordinary,Interim,0.085,1,0.3,0.0364,0.1214,3.89,
WHF,Whitefield Industrials Limited,2014,26/05/2014,13/06/2014,Ordinary,Final,0.085,1,0.3,0.0364,0.1214,4.03,
WHF,Whitefield Industrials Limited,2015,20/11/2014,12/12/2014,Ordinary,Interim,0.085,1,0.3,0.0364,0.1214,4.05,
WHF,Whitefield Industrials Limited,2015,22/05/2015,12/06/2015,Ordinary,Final,0.085,1,0.3,0.0364,0.1214,4.45,
WHF,Whitefield Industrials Limited,2016,20/11/2015,11/12/2015,Ordinary,Interim,0.085,1,0.3,0.0364,0.1214,4.06,
WHF,Whitefield Industrials Limited,2016,27/05/2016,14/06/2016,Ordinary,Final,0.085,1,0.3,0.0364,0.1214,4.13,
WHF,Whitefield Industrials Limited,2017,24/11/2016,12/12/2016,Ordinary,Interim,0.085,1,0.3,0.0364,0.1214,4.15,
WHF,Whitefield Industrials Limited,2017,26/05/2017,13/06/2017,Ordinary,Final,0.085,1,0.3,0.0364,0.1214,4.34,
WHF,Whitefield Industrials Limited,2018,24/11/2017,12/12/2017,Ordinary,Interim,0.0875,1,0.3,0.0375,0.125,4.6,
WHF,Whitefield Industrials Limited,2018,23/05/2018,12/06/2018,Ordinary,Final,0.09,1,0.3,0.0386,0.1286,4.36,
WHF,Whitefield Industrials Limited,2019,23/11/2018,12/12/2018,Ordinary,Interim,0.0975,1,0.3,0.0418,0.1393,4.23,
WHF,Whitefield Industrials Limited,2019,27/05/2019,12/06/2019,Ordinary,Final,0.1,1,0.3,0.0429,0.1429,4.64,
WHF,Whitefield Industrials Limited,2020,25/11/2019,12/12/2019,Ordinary,Interim,0.1025,1,0.3,0.0439,0.1464,5.13,
WHF,Whitefield Industrials Limited,2020,27/05/2020,12/06/2020,Ordinary,Final,0.1025,1,0.3,0.0439,0.1464,4.51,
WHF,Whitefield Industrials Limited,2021,25/11/2020,11/12/2020,Ordinary,Interim,0.1025,1,0.3,0.0439,0.1464,5.19,
WHF,Whitefield Industrials Limited,2021,26/05/2021,11/06/2021,Ordinary,Final,0.1025,1,0.3,0.0439,0.1464,5.49,
WHF,Whitefield Industrials Limited,2022,24/11/2021,10/12/2021,Ordinary,Interim,0.1025,1,0.3,0.0439,0.1464,5.62,
WHF,Whitefield Industrials Limited,2022,27/05/2022,14/06/2022,Ordinary,Final,0.1025,1,0.3,0.0439,0.1464,5.29,
WHF,Whitefield Industrials Limited,2023,24/11/2022,12/12/2022,Ordinary,Interim,0.1025,1,0.3,0.0439,0.1464,5.04,
WHF,Whitefield Industrials Limited,2023,26/05/2023,13/06/2023,Ordinary,Final,0.1025,1,0.3,0.0439,0.1464,5.1,
WHF,Whitefield Industrials Limited,2024,27/11/2023,13/12/2023,Ordinary,Interim,0.1025,1,0.3,0.0439,0.1464,4.88,
HM1,Hearts and Minds Investments Limited,2021,7/04/2021,20/04/2021,Ordinary,Final,0.12,1,0.3,0.0514,0.1714,4.3909,
HM1,Hearts and Minds Investments Limited,2022,30/03/2022,12/04/2022,Ordinary,Final,0.135,1,0.3,0.0579,0.1929,2.8812,
HM1,Hearts and Minds Investments Limited,2023,15/03/2023,13/04/2023,Ordinary,Final,0.135,1,0.3,0.0579,0.1929,2.3579,
MIR,Mirrabooka Investments Limited,2014,28/01/2014,11/02/2014,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.33,
MIR,Mirrabooka Investments Limited,2014,23/07/2014,8/08/2014,Special,Special,0.1,1,0.3,0.0429,0.1429,2.46,
MIR,Mirrabooka Investments Limited,2014,23/07/2014,8/08/2014,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.46,
MIR,Mirrabooka Investments Limited,2015,22/01/2015,10/02/2015,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.23,
MIR,Mirrabooka Investments Limited,2015,22/07/2015,7/08/2015,Special,Special,0.07,1,0.3,0.03,0.1,2.5,
MIR,Mirrabooka Investments Limited,2015,22/07/2015,7/08/2015,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.5,
MIR,Mirrabooka Investments Limited,2016,20/01/2015,9/02/2016,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.46,
MIR,Mirrabooka Investments Limited,2016,25/07/2016,9/08/2016,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.71,
MIR,Mirrabooka Investments Limited,2016,25/07/2016,9/08/2016,Special,Special,0.05,1,0.3,0.0214,0.0714,2.71,
MIR,Mirrabooka Investments Limited,2017,23/01/2017,14/02/2017,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.57,
MIR,Mirrabooka Investments Limited,2017,26/07/2017,10/08/2017,Special,Special,0.04,1,0.28,0.0152,0.0552,2.58,
MIR,Mirrabooka Investments Limited,2017,26/07/2017,10/08/2017,Ordinary,Final,0.065,1,0.28,0.0247,0.0897,2.58,
MIR,Mirrabooka Investments Limited,2018,22/01/2018,15/02/2018,Ordinary,Interim,0.035,1,0.28,0.0133,0.0483,2.58,
MIR,Mirrabooka Investments Limited,2018,26/07/2018,13/08/2018,Special,Special,0.02,1,0.28,0.0076,0.0276,2.58,
MIR,Mirrabooka Investments Limited,2018,26/07/2018,13/08/2018,Ordinary,Final,0.065,1,0.28,0.0247,0.0897,2.58,
MIR,Mirrabooka Investments Limited,2019,22/01/2019,15/02/2019,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.4,
MIR,Mirrabooka Investments Limited,2019,22/01/2019,15/02/2019,Special,Special,0.1,1,0.3,0.0429,0.1429,2.4,
MIR,Mirrabooka Investments Limited,2019,25/07/2019,12/08/2019,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.5,
MIR,Mirrabooka Investments Limited,2020,22/01/2020,14/02/2020,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.57,
MIR,Mirrabooka Investments Limited,2020,30/07/2020,17/08/2020,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.43,
MIR,Mirrabooka Investments Limited,2021,22/01/2021,16/02/2021,Ordinary,Interim,0.035,1,0.3,0.015,0.05,3.19,
MIR,Mirrabooka Investments Limited,2021,28/07/2021,17/08/2021,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,3.7,
MIR,Mirrabooka Investments Limited,2021,28/07/2021,17/08/2021,Special,Special,0.02,1,0.3,0.0086,0.0286,3.7,
MIR,Mirrabooka Investments Limited,2022,24/01/2022,17/02/2022,Ordinary,Interim,0.035,1,0.3,0.015,0.05,3.64,
MIR,Mirrabooka Investments Limited,2022,27/07/2022,17/08/2022,Special,Special,0.02,1,0.3,0.0086,0.0286,2.94,
MIR,Mirrabooka Investments Limited,2022,27/07/2022,17/08/2022,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.94,
MIR,Mirrabooka Investments Limited,2023,24/01/2022,17/02/2023,Ordinary,Interim,0.035,1,0.3,0.015,0.05,2.72,
MIR,Mirrabooka Investments Limited,2023,28/07/2023,17/08/2023,Special,Special,0.045,1,0.3,0.0193,0.0643,2.86,
MIR,Mirrabooka Investments Limited,2023,28/07/2023,17/08/2023,Ordinary,Final,0.065,1,0.3,0.0279,0.0929,2.86,
VG1,VGI Partners Global Investments Limited,2020,2/03/2020,3/04/2020,Ordinary,Interim,0.01,1,0.3,0.0043,0.0143,2.0642,
VG1,VGI Partners Global Investments Limited,2020,24/08/2020,23/09/2020,Ordinary,Final,0.015,1,0.3,0.0064,0.0214,1.8726,
VG1,VGI Partners Global Investments Limited,2021,11/02/2021,17/03/2021,Ordinary,Interim,0.015,1,0.3,0.0064,0.0214,2.1795,
VG1,VGI Partners Global Investments Limited,2021,26/08/2021,29/09/2021,Ordinary,Final,0.055,1,0.3,0.0236,0.0786,2.1491,
VG1,VGI Partners Global Investments Limited,2022,16/03/2022,19/04/2022,Ordinary,Interim,0.045,1,0.3,0.0193,0.0643,1.7734,
VG1,VGI Partners Global Investments Limited,2022,25/08/2022,28/09/2022,Ordinary,Final,0.045,0.73,0.3,0.0141,0.0591,1.44,
VG1,VGI Partners Global Investments Limited,2023,23/02/2023,29/03/2023,Ordinary,Interim,0.045,1,0.3,0.0193,0.0643,1.5524,
VG1,VGI Partners Global Investments Limited,2023,23/08/2023,25/09/2023,Ordinary,Final,0.05,1,0.3,0.0214,0.0714,1.5617,
FGX,Future Generation Australia,2015,12/10/2015,23/10/2015,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,1.0649,
FGX,Future Generation Australia,2015,13/04/2016,29/04/2016,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,1.0829,
FGX,Future Generation Australia,2016,10/10/2016,21/10/2016,Ordinary,Interim,0.02,1,0.3,0.0086,0.0286,1.1199,
FGX,Future Generation Australia,2016,6/04/2017,21/04/2017,Ordinary,Final,0.021,1,0.3,0.009,0.03,1.1191,
FGX,Future Generation Australia,2017,17/10/2017,27/10/2017,Ordinary,Interim,0.022,1,0.3,0.0094,0.0314,1.1328,
FGX,Future Generation Australia,2017,12/04/2018,27/04/2018,Ordinary,Final,0.022,1,0.3,0.0094,0.0314,1.1638,
FGX,Future Generation Australia,2018,12/10/2018,26/10/2018,Ordinary,Interim,0.023,1,0.3,0.0099,0.0329,1.2636,
FGX,Future Generation Australia,2018,10/04/2019,26/04/2019,Ordinary,Final,0.023,1,0.3,0.0099,0.0329,1.1568,
FGX,Future Generation Australia,2019,11/10/2019,25/10/2019,Ordinary,Interim,0.024,1,0.3,0.0103,0.0343,1.1394,
FGX,Future Generation Australia,2019,15/04/2020,28/04/2020,Ordinary,Final,0.026,1,0.3,0.0111,0.0371,0.9225,
FGX,Future Generation Australia,2020,19/10/2020,30/10/2020,Ordinary,Interim,0.026,1,0.3,0.0111,0.0371,1.1784,
FGX,Future Generation Australia,2020,14/04/2021,26/04/2021,Ordinary,Final,0.026,1,0.3,0.0111,0.0371,1.2772,
FGX,Future Generation Australia,2021,19/11/2021,26/11/2021,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.4041,
FGX,Future Generation Australia,2021,13/04/2022,29/04/2022,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.337,
FGX,Future Generation Australia,2022,17/10/2022,28/10/2022,Ordinary,Interim,0.0325,1,0.3,0.0139,0.0464,1.1458,
FGX,Future Generation Australia,2022,12/04/2023,24/04/2023,Ordinary,Final,0.0325,1,0.3,0.0139,0.0464,1.1282,
FGG,Future Generation Global,2016,18/10/2016,31/10/2016,Ordinary,Final,0.01,1,0.3,0.0043,0.0143,1.0766,
FGG,Future Generation Global,2017,17/10/2017,27/10/2017,Ordinary,Final,0.01,1,0.28,0.0038,0.0138,1.1327,
FGG,Future Generation Global,2018,8/10/2018,26/10/2018,Ordinary,Final,0.01,1,0.3,0.0043,0.0143,1.3298,
FGG,Future Generation Global,2019,11/10/2019,25/10/2019,Ordinary,Final,0.015,1,0.3,0.0064,0.0214,1.2767,
FGG,Future Generation Global,2020,12/10/2020,23/10/2020,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,1.3459,
FGG,Future Generation Global,2021,11/10/2021,22/10/2021,Ordinary,Interim,0.03,1,0.3,0.0129,0.0429,1.5403,
FGG,Future Generation Global,2021,16/05/2022,27/05/2022,Ordinary,Final,0.03,1,0.3,0.0129,0.0429,1.2755,
FGG,Future Generation Global,2022,12/10/2022,25/10/2022,Ordinary,Interim,0.035,1,0.3,0.015,0.05,1.1038,
FGG,Future Generation Global,2022,11/04/2023,21/04/2023,Ordinary,Final,0.035,1,0.3,0.015,0.05,1.1516,
PIC,Perpetual Equity Investment Company Limited,2015,25/08/2015,10/09/2015,Ordinary,Final,0.005,1,0.3,0.0021,0.0071,0.93,
PIC,Perpetual Equity Investment Company Limited,2016,3/03/2016,21/03/2016,Ordinary,Interim,0.008,1,0.3,0.0034,0.0114,0.91,
PIC,Perpetual Equity Investment Company Limited,2016,25/08/2016,12/09/2016,Ordinary,Final,0.02,1,0.3,0.0086,0.0286,0.94,
PIC,Perpetual Equity Investment Company Limited,2017,28/02/2017,17/03/2017,Ordinary,Interim,0.022,1,0.3,0.0094,0.0314,0.99,
PIC,Perpetual Equity Investment Company Limited,2017,23/08/2017,8/09/2017,Ordinary,Final,0.025,1,0.3,0.0107,0.0357,1.04,
